isbn,title,site,url_checked,current_availability,stock_qty_if_known,current_price,existing_availability_before,status_note,checked_at
9788187477891,Vazhka Sandegangal: Kelvi - Padhilgal,commonfolks,https://www.commonfolks.in/books/d/vaazhga-sandhegangal-kelvi-pathilgal,In Stock,,133.00 INR,,,2026-07-16T12:34:19Z
9788189359171,Pachai Thevathai (Poetry),commonfolks,https://www.commonfolks.in/books/d/pachchai-devathai,Out of Stock,,133.00 INR,,,2026-07-16T12:34:20Z
9788189867911,லூயி போனபார்ட்டின் பதினெட்டாம் புருமேர்,commonfolks,https://www.commonfolks.in/books/d/louis-bonabardin-pathinettaam-brumer,Out of Stock,,133.00 INR,,,2026-07-16T12:34:20Z
9788190206372,Chātropayogī Hindī vyākaraṇa,commonfolks,https://www.commonfolks.in/books/d/computeril-database-nirvagam-seiyum-muraigal,In Stock,,133.00 INR,,,2026-07-16T12:34:21Z
9788190407564,Mohana Rākeśa kī kahāniyoṃ meṃ yuga-cetanā,commonfolks,https://www.commonfolks.in/books/d/sitharalgal,Out of Stock,,133.00 INR,,,2026-07-16T12:34:22Z
9788192196879,Property Rights of Women in India,commonfolks,https://www.commonfolks.in/books/d/india-mannai-manam-veesa-seitha-islamia-maamanigal,In Stock,,133.00 INR,,,2026-07-16T12:34:23Z
9788192890432,कालविज्ञानविमर्शः,commonfolks,https://www.commonfolks.in/books/d/nanpagal-mudhalaigal,In Stock,,133.00 INR,,,2026-07-16T12:34:24Z
9788193248706,Future Proof Your Business,commonfolks,https://www.commonfolks.in/books/d/asia-jothi,In Stock,,133.00 INR,,,2026-07-16T12:34:24Z
9788193303382,March of the Indian Economy ( Hindi ),commonfolks,https://www.commonfolks.in/books/d/maadhar-thiraiulagu-ezhuthu-pirasuram,In Stock,,133.00 INR,,,2026-07-16T12:34:25Z
9788193436257,Vaazhkaiyai Maatrum 35 Puthagangal வாழ்க்கையை மாற்றும் 35 புத்தகங்கள்,commonfolks,https://www.commonfolks.in/books/d/vaazhkkaiyai-maatrum-35-puthakangal,In Stock,,133.00 INR,,,2026-07-16T12:34:26Z
9788195969975,Palluyirgalukkaanathu Boomi,commonfolks,https://www.commonfolks.in/books/d/palluyirgalukkanathu-bhoomi,In Stock,,133.00 INR,,,2026-07-16T12:34:27Z
9789351351931,Tamizhagathil Maatru Kalvi (Tamil Edition),commonfolks,https://www.commonfolks.in/books/d/tamizhagaththil-maatru-kalvi,Out of Stock,,133.00 INR,,,2026-07-16T12:34:27Z
9789355230935,Va.U.Ci.Yum Kaantiyum 347 Ruupaay 12 Anaa,commonfolks,https://www.commonfolks.in/books/d/vocyum-gandhiyum,In Stock,,133.00 INR,,,2026-07-16T12:34:28Z
9789380219509,பண்டித ஜவஹர்லால் நேரு,commonfolks,https://www.commonfolks.in/books/d/panditha-jawaharlal-nehru,In Stock,,133.00 INR,,,2026-07-16T12:34:29Z
9789380545158,Pasumai Puratchiyin Vanmurai,commonfolks,https://www.commonfolks.in/books/d/pasumai-puratchiyin-vanmurai,Out of Stock,,133.00 INR,,,2026-07-16T12:34:30Z
9789382577720,Richard Branson,commonfolks,https://www.commonfolks.in/books/d/richard-branson,In Stock,,133.00 INR,,,2026-07-16T12:34:31Z
9789382648499,EN PAYANAM,commonfolks,https://www.commonfolks.in/books/d/en-payanam,Out of Stock,,133.00 INR,,,2026-07-16T12:34:31Z
9789384646165,Palaverkadu muthal Neerodi varai,commonfolks,https://www.commonfolks.in/books/d/pazhaverkadu-muthal-neerodi-varai,In Stock,,133.00 INR,,,2026-07-16T12:34:32Z
9788183794565,Tamilagam Oorum Perum,commonfolks,https://www.commonfolks.in/books/d/tamilagam-oorum-perum-palaniappa-brothers,In Stock,,130.00 INR,,,2026-07-16T12:34:33Z
9788183796019,Nammai Sethukkuvom Nallathor Ulagam Seiya,commonfolks,https://www.commonfolks.in/books/d/nammai-sethukkuvom-nallathor-ulagam-seiya,In Stock,,130.00 INR,,,2026-07-16T12:34:44Z
9788183797375,ERUMBIN KANAVU,commonfolks,https://www.commonfolks.in/books/d/erumpin-kanavu,In Stock,,130.00 INR,,,2026-07-16T12:34:48Z
9788184466713,ஓர் ஆரம்பப்பள்ளி ஆசிரியனின் குறிப்புகள்,commonfolks,https://www.commonfolks.in/books/d/oar-aaramba-palli-aasiriyanin-kurippugal,Out of Stock,,130.00 INR,,,2026-07-16T12:34:50Z
9788189912888,Aasathi... Aasathi... Aasathi...,commonfolks,https://www.commonfolks.in/books/d/azadi-azadi-azadi,Out of Stock,,130.00 INR,,,2026-07-16T12:34:51Z
9788190467049,Mānavatā kī hamārī virāsata,commonfolks,https://www.commonfolks.in/books/d/thottasinungi-poocharame,In Stock,,130.00 INR,,,2026-07-16T12:34:52Z
9788191027174,குழந்தையால் பெருமையடைய வேண்டுமா : பெற்றோருக்கான சுப்பர் டிப்ஸ்,commonfolks,https://www.commonfolks.in/books/d/kuzhanthaiyaal-perumaiyadaiya-vendumaa,Out of Stock,,130.00 INR,,,2026-07-16T12:34:53Z
9788192175560,S. R. Ekkundi jeevana mattu sahitya,commonfolks,https://www.commonfolks.in/books/d/thanjai-naadodi-kathaigal-rhythm-book,In Stock,,130.00 INR,,,2026-07-16T12:34:53Z
9788194379515,"Random thoughts II 2021 : emerging paradigm shift in the changing global, political and economic order",commonfolks,https://www.commonfolks.in/books/d/maane-maane-maane,In Stock,,130.00 INR,,,2026-07-16T12:34:54Z
9788194931386,Saras Immunology and Microbiology,commonfolks,https://www.commonfolks.in/books/d/theiva-kural,In Stock,,130.00 INR,,,2026-07-16T12:34:55Z
9788195102211,"Set Of VN Raje Books 1st Year D.Pharma, Pharmaceutical Chemistry + Human Anatomy And Physiology + Pharmacognosy + Pharmaceutics + Social Pharmacy (Set Of Five Books) (Paperback, V.N Raje)",commonfolks,https://www.commonfolks.in/books/d/ul-mugam-muzhu-neela-novel,In Stock,,130.00 INR,,,2026-07-16T12:34:56Z
9788196093433,Introduction to Environmental Science & Management,commonfolks,https://www.commonfolks.in/books/d/niraiya-araigal-ulla-veedu,Out of Stock,,130.00 INR,,,2026-07-16T12:34:56Z
9789381975275,Vaakkumoolam,commonfolks,https://www.commonfolks.in/books/d/vaakkumoolam-uyirmmai-pathippagam,Out of Stock,,130.00 INR,,,2026-07-16T12:34:57Z
9789381975664,சோவியத்துக்குப் பிந்தைய உலகம் | Soviyaththukku Pinthaiya Ulagam,commonfolks,https://www.commonfolks.in/books/d/soviethukku-pinthaiya-ulagam,Out of Stock,,130.00 INR,,,2026-07-16T12:34:58Z
9788123417585,Thamzh Panpattil Cinema-tamil,commonfolks,https://www.commonfolks.in/books/d/tamil-panpaatti-cinema,In Stock,,128.00 INR,,,2026-07-16T12:34:59Z
9788123419497,மலையகத் தமிழர் வரலாறு,commonfolks,https://www.commonfolks.in/books/d/malaiyaga-tamilar-varalaru,Out of Stock,,128.00 INR,,,2026-07-16T12:35:00Z
9788177200799,Va Aye Subramaniam Katturaigal: Thoguthi 1: Mozhium Panpaadum,commonfolks,https://www.commonfolks.in/books/d/vi-subramanyam-katturaigal-thoguthi-ondru,Out of Stock,,128.00 INR,,,2026-07-16T12:35:00Z
9788184931617,Noi Theerkkum Siddha Marundhugal,commonfolks,https://www.commonfolks.in/books/d/noi-theerkkum-siddha-marundhugal-193,Out of Stock,,128.00 INR,,,2026-07-16T12:35:02Z
9788190798211,Saanroor Ponmozhigal,commonfolks,https://www.commonfolks.in/books/d/saantror-ponmozhigal,In Stock,,128.00 INR,,,2026-07-16T12:35:02Z
9789386771261,"Telugu Novelgal, Chirukathaigal (Tamil)",commonfolks,https://www.commonfolks.in/books/d/telugu-novelgal-sirukathaigal,In Stock,,128.00 INR,,,2026-07-16T12:35:03Z
9788123737287,Ilakkiyattil man̲ita urimaikaḷ,commonfolks,https://www.commonfolks.in/books/d/manitha-urimaigal-oru-adipadai-nool,Out of Stock,,125.00 INR,,,2026-07-16T12:35:04Z
9788131940488,Science Olympiad Book I,commonfolks,https://www.commonfolks.in/books/d/science-olympiad-1,Out of Stock,,160.00 INR,,,2026-07-16T12:35:05Z
9788183795708,Kattumarathilirunthu Kappal Varai,commonfolks,https://www.commonfolks.in/books/d/kattumarathilirundhu-kappal-varai,In Stock,,125.00 INR,,,2026-07-16T12:35:06Z
9788183886123,Tamil Alphabet,commonfolks,https://www.commonfolks.in/books/d/learn-to-write-tamil-alphabet,In Stock,,125.00 INR,,,2026-07-16T12:35:06Z
9788184765816,Mullai Periyar,commonfolks,https://www.commonfolks.in/books/d/mullai-periyaaru,Out of Stock,,125.00 INR,,,2026-07-16T12:35:07Z
9788188641994,Kanneerai Pinthodarthal,commonfolks,https://www.commonfolks.in/books/d/kanneerai-pinthodarthal,Out of Stock,,125.00 INR,,,2026-07-16T12:35:08Z
9788190763462,Svatantratā saṅgrāma meṃ patra-patrikāoṃ kā yogadāna,commonfolks,https://www.commonfolks.in/books/d/freudism-in-the-novels-of-james-joyce-and-t-janakiraman-a-comparative-study,In Stock,,125.00 INR,,,2026-07-16T12:35:09Z
9788191031287,Good Luck Smart English Course Book Part 8,commonfolks,https://www.commonfolks.in/books/d/meenvala-pookkal,Out of Stock,,125.00 INR,,,2026-07-16T12:35:09Z
9788192334431,Dikri Mari Dulari,commonfolks,https://www.commonfolks.in/books/d/ulagam-yaavaiyum,Out of Stock,,125.00 INR,,,2026-07-16T12:35:10Z
9789380072364,Pulveli Thesam : Australiya Payanam,commonfolks,https://www.commonfolks.in/books/d/pulveli-desam,Out of Stock,,125.00 INR,,,2026-07-16T12:35:11Z
9789393361240,புறநானூற்றுக் குறிப்பு | Purananoortruk Kurippu,commonfolks,https://www.commonfolks.in/books/d/purananutru-kurippu,In Stock,,237.00 INR,,,2026-07-16T12:35:12Z
9780241312537,I am a Footballer – Read it yourself with Ladybird Level 2,commonfolks,https://www.commonfolks.in/books/d/i-am-a-footballer-read-it-yourself-with-ladybird-level-2,Out of Stock,,125.00 INR,,,2026-07-16T12:35:12Z
9788119063604,தூணிலும் இருப்பான் துரும்பிலும் இருப்பான்: நுண்ணுயிரி எனும் நண்பன் Tūṇilum iruppāṉ turumpilum iruppāṉ: Nuṇṇuyiri eṉum naṇpaṉ,commonfolks,https://www.commonfolks.in/books/d/thoonilum-iruppan-thurumbilum-iruppan,In Stock,,123.00 INR,,,2026-07-16T12:35:13Z
9788123420448,ெச்விவய்ல இல்கிகய ஆ்யுவக்ள : ெச்நதிம்ழ (1902-1935),commonfolks,https://www.commonfolks.in/books/d/sevviyal-ilakkiya-aayvugal,Out of Stock,,123.00 INR,,,2026-07-16T12:35:14Z
9788123423463,சங்க இலக்கியத்தில் மனித நேயம்,commonfolks,https://www.commonfolks.in/books/d/sanga-ilakkiyathil-manitha-neyam,Out of Stock,,123.00 INR,,,2026-07-16T12:35:15Z
9788123425382,Viduthalaiku Vithitta Thamizhaga Thyagigal / விடுதலைக்கு வித்திட்ட தமிழக தியாகிகள்,commonfolks,https://www.commonfolks.in/books/d/viduthalaikku-viththitta-thamizhaga-thiyaagikal,In Stock,,123.00 INR,,,2026-07-16T12:35:16Z
9788123430713,ABDUL KALAM PONMOZHIGAL (அப்துல் கலாம் பொன்மொழிகள்),commonfolks,https://www.commonfolks.in/books/d/abdul-kalam-ponmozhigal-ellamae-vairangal,In Stock,,123.00 INR,,,2026-07-16T12:35:16Z
9788123433974,Dr.Ambedkarin Poruliyal Sinthanaigal - Oar Aaivu / டாக்டர்.அம்பேத்கரின் பொருளியல் சிந்தனைகள் - ஓர் ஆய்வு,commonfolks,https://www.commonfolks.in/books/d/doctor-ambedkarin-poruliyal-sinthanaigal-oor-aayvu,Out of Stock,,123.00 INR,,,2026-07-16T12:35:17Z
9788177200423,கைல்க ோக்டாபுட : ிமக்ச ுசுர்ககாமன அிறுமக்ம,commonfolks,https://www.commonfolks.in/books/d/kalai-kotpaadu,Out of Stock,,123.00 INR,,,2026-07-16T12:35:18Z
9788177200560,Tholliyal,commonfolks,https://www.commonfolks.in/books/d/tholliyal,Out of Stock,,123.00 INR,,,2026-07-16T12:35:19Z
9788183455749,Mudhal Kural - முதல் குரல்,commonfolks,https://www.commonfolks.in/books/d/mudhal-kural,Out of Stock,,123.00 INR,,,2026-07-16T12:35:20Z
9788184020113,Naan Paartha Arasiyal (Tamil Edition),commonfolks,https://www.commonfolks.in/books/d/naan-paartha-arasiyal,In Stock,,123.00 INR,,,2026-07-16T12:35:20Z
9788187641865,கறங்கு,commonfolks,https://www.commonfolks.in/books/d/karangu,In Stock,,123.00 INR,,,2026-07-16T12:35:21Z
9788189359591,Ji. Nagarajan,commonfolks,https://www.commonfolks.in/books/d/g-nagarajan-ninaivodai,In Stock,,123.00 INR,,,2026-07-16T12:35:22Z
9788190236706,KANDIYURMATTAM PADAPPATTU [Paperback] Cheppukadu Neelakandan and Commentary by C. Prasad,commonfolks,https://www.commonfolks.in/books/d/dalit-paarvaiyil-tamil-panpaadu,Out of Stock,,123.00 INR,,,2026-07-16T12:35:23Z
9788190274272,Safed Sir Wali Whale,commonfolks,https://www.commonfolks.in/books/d/thalaippillatha-oru-kathai,In Stock,,123.00 INR,,,2026-07-16T12:35:24Z
9788190356138,"Śaṅkara Dayāla Siṃha : rājanīti kī dhūpa, sāhitya kī chāṃva",commonfolks,https://www.commonfolks.in/books/d/viralgal-natrinai-pathippagam,Out of Stock,,123.00 INR,,,2026-07-16T12:35:24Z
9788193059036,சின்னஞ் சிறு மருத்துவங்கள் சொல்லும் ஆலோசனைகள்,commonfolks,https://www.commonfolks.in/books/d/chinnanjchiru-maruthuvangal-sollum-aalosanaigal,Out of Stock,,123.00 INR,,,2026-07-16T12:35:25Z
9788193088401,"Vidyābahena Nīlakaṇṭha, Gujarātanī nārīcetanānāṃ agresara",commonfolks,https://www.commonfolks.in/books/d/naan-thaduppoochi-kuththapponean,In Stock,,123.00 INR,,,2026-07-16T12:35:26Z
9788193312834,State and Social Responsibility of Corporate in India,commonfolks,https://www.commonfolks.in/books/d/ithanaal-sagalamaanavargalukkum,In Stock,,123.00 INR,,,2026-07-16T12:35:27Z
9788193996287,பஞ்சமனா பஞ்சயனா : சமூக வரலாற்றுக் கட்டுரைகள்,commonfolks,https://www.commonfolks.in/books/d/panjamanaa-panjaiyanaa,In Stock,,123.00 INR,,,2026-07-16T12:35:27Z
9788194122272,Darmiyana : Aadhi Hakikat Aadha Fasana,commonfolks,https://www.commonfolks.in/books/d/madhura-vijayam-malar-books,Out of Stock,,123.00 INR,,,2026-07-16T12:35:28Z
9788194169642,Role of Operation Research in Statistical Analysis,commonfolks,https://www.commonfolks.in/books/d/tamil-nadagam,In Stock,,123.00 INR,,,2026-07-16T12:35:29Z
9788194302711,Sinkai Thamil Samukam,commonfolks,https://www.commonfolks.in/books/d/singaith-thamizhch-samoogam,In Stock,,123.00 INR,,,2026-07-16T12:35:30Z
9788194743767,A TEXT BOOK OF SOCIOLOGY For Second Year B.Sc Nursing,commonfolks,https://www.commonfolks.in/books/d/aalamaram,In Stock,,123.00 INR,,,2026-07-16T12:35:31Z
9788195396986,Agyey Vichar Kosh,commonfolks,https://www.commonfolks.in/books/d/nadaiveli-payanam,Out of Stock,,123.00 INR,,,2026-07-16T12:35:31Z
9788196058968,உயிர்பெறும் புனைவுச் சித்திரங்கள் (Uyir Perum Punaivu chithirangal),commonfolks,https://www.commonfolks.in/books/d/uyirperum-punaivu-chiththirangal,In Stock,,123.00 INR,,,2026-07-16T12:35:32Z
9788196358792,KILARNTHEZHUM THAABAM,commonfolks,https://www.commonfolks.in/books/d/kilernthezhum-thaabam,Out of Stock,,123.00 INR,,,2026-07-16T12:35:33Z
9788197412134,நானும் கதாசிரியரே - Naanum Kathasiriyare,commonfolks,https://www.commonfolks.in/books/d/naanum-kaathasiriyare,In Stock,,123.00 INR,,,2026-07-16T12:35:34Z
9789352440931,Jiiviya Carittira curukkam ஜீவிய சரித்திர சுருக்கம்,commonfolks,https://www.commonfolks.in/books/d/jeeviya-sariththira-surukkam,In Stock,,123.00 INR,,,2026-07-16T12:35:34Z
9789380690964,Influence studies,commonfolks,https://www.commonfolks.in/books/d/influence-studies,In Stock,,123.00 INR,,,2026-07-16T12:35:35Z
9789387333628,Thenkaipattanamum Mappillai paatukalin verkalum தேங்காய்ப்பட்டணமும் மாப்பிள்ளைப் பாட்டுகளின் வேர்களும்,commonfolks,https://www.commonfolks.in/books/d/thengaaipattanamum-maappillai-paattugalin-vergalum,In Stock,,123.00 INR,,,2026-07-16T12:35:36Z
9789391949013,Ir̲aiyan̲ār Kaḷaviyal urai : Kaḷaviyal kāṭṭum akamarapum uraimarapum,commonfolks,https://www.commonfolks.in/books/d/kalaviyal-kaattum-agamarabum-uraimarabum,In Stock,,123.00 INR,,,2026-07-16T12:35:37Z
9789392213427,காட்டிய பண்பாட்டில் குளங்களும் கோத்திரங்களும்,commonfolks,https://www.commonfolks.in/books/d/saathiya-panpaattil-kulangalum-koththirangalum,In Stock,,123.00 INR,,,2026-07-16T12:35:38Z
9788123201627,Key to exercises,commonfolks,https://www.commonfolks.in/books/d/durus-al-lughat-al-arabiyya-key-to-exercises-english-part-iii,Out of Stock,,120.00 INR,,,2026-07-16T12:35:38Z
9788183684163,E.T.A: Oor Arimugam (Tamil Edition),commonfolks,https://www.commonfolks.in/books/d/aasiriyarin-diary,Out of Stock,,120.00 INR,,,2026-07-16T12:35:39Z
9788183790505,Aatrankaraiyinilea,commonfolks,https://www.commonfolks.in/books/d/aatrankaraiyinile-palaniappa-brothers,In Stock,,120.00 INR,,,2026-07-16T12:35:40Z
9788183793636,Silampoliyar Aninthuraigal-vol.1,commonfolks,https://www.commonfolks.in/books/d/silampoliyar-aninthuraigal-1,In Stock,,120.00 INR,,,2026-07-16T12:35:41Z
9788183793643,Silampoliyar Aninthuraigal-vol.2,commonfolks,https://www.commonfolks.in/books/d/silampoliyar-aninthuraigal-2,In Stock,,120.00 INR,,,2026-07-16T12:35:41Z
9788183793650,Silampoliyar Aninthuraigal-vol.3,commonfolks,https://www.commonfolks.in/books/d/silampoliyar-aninthuraigal-3,In Stock,,120.00 INR,,,2026-07-16T12:35:42Z
9788183793667,Silampoliyar Aninthuraigal-vol.4,commonfolks,https://www.commonfolks.in/books/d/silampoliyar-aninthuraigal-4,In Stock,,120.00 INR,,,2026-07-16T12:35:43Z
9788183793674,Silampoliyar Aninthuraigal-vol.5,commonfolks,https://www.commonfolks.in/books/d/silampoliyar-aninthuraigal-5,In Stock,,120.00 INR,,,2026-07-16T12:35:44Z
9788183793681,Silampoliyar Aninthuraigal-vol.6,commonfolks,https://www.commonfolks.in/books/d/silampoliyar-aninthuraigal-6,In Stock,,120.00 INR,,,2026-07-16T12:35:45Z
9788183796767,Konar Thirukural Eliyaurai,commonfolks,https://www.commonfolks.in/books/d/konar-thirukural-eliya-urai,In Stock,,120.00 INR,,,2026-07-16T12:35:45Z
9788189912833,தீராக்காதலி [Theerakkaathali],commonfolks,https://www.commonfolks.in/books/d/theeraakkaathali,Out of Stock,,120.00 INR,,,2026-07-16T12:35:46Z
9788190425407,Panchami Nila Urimai - 1,commonfolks,https://www.commonfolks.in/books/d/panjami-nila-urimai-muthal-thoguthi,Out of Stock,,120.00 INR,,,2026-07-16T12:35:47Z
9788190655163,"Medical, Veterinary, and Public Health Important Mites and Ticks : A Handbook",commonfolks,https://www.commonfolks.in/books/d/naveena-vaazhkaiyil-pillagal-valarppu,In Stock,,120.00 INR,,,2026-07-16T12:35:48Z
